1331
5.000000000000000240e-05 7.500000000000000156e-04 8.500000000000000611e-04
5.000000000000000240e-05 7.500000000000000156e-04 9.499999999999999981e-04
5.000000000000000240e-05 7.500000000000000156e-04 1.050000000000000152e-03
5.000000000000000240e-05 8.500000000000000611e-04 5.000000000000000240e-05
5.000000000000000240e-05 8.500000000000000611e-04 1.500000000000000140e-04
5.000000000000000240e-05 8.500000000000000611e-04 2.500000000000000052e-04
5.000000000000000240e-05 8.500000000000000611e-04 3.499999999999999964e-04
5.000000000000000240e-05 8.500000000000000611e-04 4.500000000000000419e-04
5.000000000000000240e-05 8.500000000000000611e-04 5.500000000000000331e-04
5.000000000000000240e-05 8.500000000000000611e-04 6.500000000000000786e-04
5.000000000000000240e-05 8.500000000000000611e-04 7.500000000000000156e-04
5.000000000000000240e-05 8.500000000000000611e-04 8.500000000000000611e-04
5.000000000000000240e-05 8.500000000000000611e-04 9.499999999999999981e-04
5.000000000000000240e-05 8.500000000000000611e-04 1.050000000000000152e-03
5.000000000000000240e-05 9.499999999999999981e-04 5.000000000000000240e-05
5.000000000000000240e-05 9.499999999999999981e-04 1.500000000000000140e-04
5.000000000000000240e-05 9.499999999999999981e-04 2.500000000000000052e-04
5.000000000000000240e-05 9.499999999999999981e-04 3.499999999999999964e-04
5.000000000000000240e-05 9.499999999999999981e-04 4.500000000000000419e-04
5.000000000000000240e-05 9.499999999999999981e-04 5.500000000000000331e-04
5.000000000000000240e-05 9.499999999999999981e-04 6.500000000000000786e-04
5.000000000000000240e-05 9.499999999999999981e-04 7.500000000000000156e-04
5.000000000000000240e-05 9.499999999999999981e-04 8.500000000000000611e-04
5.000000000000000240e-05 9.499999999999999981e-04 9.499999999999999981e-04
5.000000000000000240e-05 9.499999999999999981e-04 1.050000000000000152e-03
5.000000000000000240e-05 1.050000000000000152e-03 5.000000000000000240e-05
5.000000000000000240e-05 1.050000000000000152e-03 1.500000000000000140e-04
5.000000000000000240e-05 1.050000000000000152e-03 2.500000000000000052e-04
5.000000000000000240e-05 1.050000000000000152e-03 3.499999999999999964e-04
5.000000000000000240e-05 1.050000000000000152e-03 4.500000000000000419e-04
5.000000000000000240e-05 1.050000000000000152e-03 5.500000000000000331e-04
5.000000000000000240e-05 1.050000000000000152e-03 6.500000000000000786e-04
5.000000000000000240e-05 1.050000000000000152e-03 7.500000000000000156e-04
5.000000000000000240e-05 1.050000000000000152e-03 8.500000000000000611e-04
5.000000000000000240e-05 1.050000000000000152e-03 9.499999999999999981e-04
5.000000000000000240e-05 1.050000000000000152e-03 1.050000000000000152e-03
1.500000000000000140e-04 5.000000000000000240e-05 5.000000000000000240e-05
1.500000000000000140e-04 5.000000000000000240e-05 1.500000000000000140e-04
1.500000000000000140e-04 5.000000000000000240e-05 2.500000000000000052e-04
1.500000000000000140e-04 5.000000000000000240e-05 3.499999999999999964e-04
1.500000000000000140e-04 5.000000000000000240e-05 4.500000000000000419e-04
1.500000000000000140e-04 5.000000000000000240e-05 5.500000000000000331e-04
1.500000000000000140e-04 5.000000000000000240e-05 6.500000000000000786e-04
1.500000000000000140e-04 5.000000000000000240e-05 7.500000000000000156e-04
1.500000000000000140e-04 5.000000000000000240e-05 8.500000000000000611e-04
1.500000000000000140e-04 5.000000000000000240e-05 9.499999999999999981e-04
1.500000000000000140e-04 5.000000000000000240e-05 1.050000000000000152e-03
1.500000000000000140e-04 1.500000000000000140e-04 5.000000000000000240e-05
1.500000000000000140e-04 1.500000000000000140e-04 1.500000000000000140e-04
1.500000000000000140e-04 1.500000000000000140e-04 2.500000000000000052e-04
1.500000000000000140e-04 1.500000000000000140e-04 3.499999999999999964e-04
1.500000000000000140e-04 1.500000000000000140e-04 4.500000000000000419e-04
1.500000000000000140e-04 1.500000000000000140e-04 5.500000000000000331e-04
1.500000000000000140e-04 1.500000000000000140e-04 6.500000000000000786e-04
1.500000000000000140e-04 1.500000000000000140e-04 7.500000000000000156e-04
1.500000000000000140e-04 1.500000000000000140e-04 8.500000000000000611e-04
1.500000000000000140e-04 1.500000000000000140e-04 9.499999999999999981e-04
1.500000000000000140e-04 1.500000000000000140e-04 1.050000000000000152e-03
1.500000000000000140e-04 2.500000000000000052e-04 5.000000000000000240e-05
1.500000000000000140e-04 2.500000000000000052e-04 1.500000000000000140e-04
1.500000000000000140e-04 2.500000000000000052e-04 2.500000000000000052e-04
1.500000000000000140e-04 2.500000000000000052e-04 3.499999999999999964e-04
1.500000000000000140e-04 2.500000000000000052e-04 4.500000000000000419e-04
1.500000000000000140e-04 2.500000000000000052e-04 5.500000000000000331e-04
1.500000000000000140e-04 2.500000000000000052e-04 6.500000000000000786e-04
1.500000000000000140e-04 2.500000000000000052e-04 7.500000000000000156e-04
1.500000000000000140e-04 2.500000000000000052e-04 8.500000000000000611e-04
1.500000000000000140e-04 2.500000000000000052e-04 9.499999999999999981e-04
1.500000000000000140e-04 2.500000000000000052e-04 1.050000000000000152e-03
1.500000000000000140e-04 3.499999999999999964e-04 5.000000000000000240e-05
1.500000000000000140e-04 3.499999999999999964e-04 1.500000000000000140e-04
1.500000000000000140e-04 3.499999999999999964e-04 2.500000000000000052e-04
1.500000000000000140e-04 3.499999999999999964e-04 3.499999999999999964e-04
1.500000000000000140e-04 3.499999999999999964e-04 4.500000000000000419e-04
1.500000000000000140e-04 3.499999999999999964e-04 5.500000000000000331e-04
1.500000000000000140e-04 3.499999999999999964e-04 6.500000000000000786e-04
1.500000000000000140e-04 3.499999999999999964e-04 7.500000000000000156e-04
1.500000000000000140e-04 3.499999999999999964e-04 8.500000000000000611e-04
1.500000000000000140e-04 3.499999999999999964e-04 9.499999999999999981e-04
1.500000000000000140e-04 3.499999999999999964e-04 1.050000000000000152e-03
1.500000000000000140e-04 4.500000000000000419e-04 5.000000000000000240e-05
1.500000000000000140e-04 4.500000000000000419e-04 1.500000000000000140e-04
1.500000000000000140e-04 4.500000000000000419e-04 2.500000000000000052e-04
1.500000000000000140e-04 4.500000000000000419e-04 3.499999999999999964e-04
1.500000000000000140e-04 4.500000000000000419e-04 4.500000000000000419e-04
1.500000000000000140e-04 4.500000000000000419e-04 5.500000000000000331e-04
1.500000000000000140e-04 4.500000000000000419e-04 6.500000000000000786e-04
1.500000000000000140e-04 4.500000000000000419e-04 7.500000000000000156e-04
1.500000000000000140e-04 4.500000000000000419e-04 8.500000000000000611e-04
1.500000000000000140e-04 4.500000000000000419e-04 9.499999999999999981e-04
1.500000000000000140e-04 4.500000000000000419e-04 1.050000000000000152e-03
1.500000000000000140e-04 5.500000000000000331e-04 5.000000000000000240e-05
1.500000000000000140e-04 5.500000000000000331e-04 1.500000000000000140e-04
1.500000000000000140e-04 5.500000000000000331e-04 2.500000000000000052e-04
1.500000000000000140e-04 5.500000000000000331e-04 3.499999999999999964e-04
1.500000000000000140e-04 5.500000000000000331e-04 4.500000000000000419e-04
1.500000000000000140e-04 5.500000000000000331e-04 5.500000000000000331e-04
1.500000000000000140e-04 5.500000000000000331e-04 6.500000000000000786e-04
1.500000000000000140e-04 5.500000000000000331e-04 7.500000000000000156e-04
1.500000000000000140e-04 5.500000000000000331e-04 8.500000000000000611e-04
1.500000000000000140e-04 5.500000000000000331e-04 9.499999999999999981e-04
1.500000000000000140e-04 5.500000000000000331e-04 1.050000000000000152e-03
1.500000000000000140e-04 6.500000000000000786e-04 5.000000000000000240e-05
1.500000000000000140e-04 6.500000000000000786e-04 1.500000000000000140e-04
1.500000000000000140e-04 6.500000000000000786e-04 2.500000000000000052e-04
1.500000000000000140e-04 6.500000000000000786e-04 3.499999999999999964e-04
1.500000000000000140e-04 6.500000000000000786e-04 4.500000000000000419e-04
1.500000000000000140e-04 6.500000000000000786e-04 5.500000000000000331e-04
1.500000000000000140e-04 6.500000000000000786e-04 6.500000000000000786e-04
1.500000000000000140e-04 6.500000000000000786e-04 7.500000000000000156e-04
1.500000000000000140e-04 6.500000000000000786e-04 8.500000000000000611e-04
1.500000000000000140e-04 6.500000000000000786e-04 9.499999999999999981e-04
1.500000000000000140e-04 6.500000000000000786e-04 1.050000000000000152e-03
1.500000000000000140e-04 7.500000000000000156e-04 5.000000000000000240e-05
1.500000000000000140e-04 7.500000000000000156e-04 1.500000000000000140e-04
1.500000000000000140e-04 7.500000000000000156e-04 2.500000000000000052e-04
1.500000000000000140e-04 7.500000000000000156e-04 3.499999999999999964e-04
1.500000000000000140e-04 7.500000000000000156e-04 4.500000000000000419e-04
1.500000000000000140e-04 7.500000000000000156e-04 5.500000000000000331e-04
1.500000000000000140e-04 7.500000000000000156e-04 6.500000000000000786e-04
1.500000000000000140e-04 7.500000000000000156e-04 7.500000000000000156e-04
1.500000000000000140e-04 7.500000000000000156e-04 8.500000000000000611e-04
1.500000000000000140e-04 7.500000000000000156e-04 9.499999999999999981e-04
1.500000000000000140e-04 7.500000000000000156e-04 1.050000000000000152e-03
1.500000000000000140e-04 8.500000000000000611e-04 5.000000000000000240e-05
1.500000000000000140e-04 8.500000000000000611e-04 1.500000000000000140e-04
1.500000000000000140e-04 8.500000000000000611e-04 2.500000000000000052e-04
1.500000000000000140e-04 8.500000000000000611e-04 3.499999999999999964e-04
1.500000000000000140e-04 8.500000000000000611e-04 4.500000000000000419e-04
1.500000000000000140e-04 8.500000000000000611e-04 5.500000000000000331e-04
1.500000000000000140e-04 8.500000000000000611e-04 6.500000000000000786e-04
1.500000000000000140e-04 8.500000000000000611e-04 7.500000000000000156e-04
1.500000000000000140e-04 8.500000000000000611e-04 8.500000000000000611e-04
1.500000000000000140e-04 8.500000000000000611e-04 9.499999999999999981e-04
1.500000000000000140e-04 8.500000000000000611e-04 1.050000000000000152e-03
1.500000000000000140e-04 9.499999999999999981e-04 5.000000000000000240e-05
1.500000000000000140e-04 9.499999999999999981e-04 1.500000000000000140e-04
1.500000000000000140e-04 9.499999999999999981e-04 2.500000000000000052e-04
1.500000000000000140e-04 9.499999999999999981e-04 3.499999999999999964e-04
1.500000000000000140e-04 9.499999999999999981e-04 4.500000000000000419e-04
1.500000000000000140e-04 9.499999999999999981e-04 5.500000000000000331e-04
1.500000000000000140e-04 9.499999999999999981e-04 6.500000000000000786e-04
1.500000000000000140e-04 9.499999999999999981e-04 7.500000000000000156e-04
1.500000000000000140e-04 9.499999999999999981e-04 8.500000000000000611e-04
1.500000000000000140e-04 9.499999999999999981e-04 9.499999999999999981e-04
1.500000000000000140e-04 9.499999999999999981e-04 1.050000000000000152e-03
1.500000000000000140e-04 1.050000000000000152e-03 5.000000000000000240e-05
1.500000000000000140e-04 1.050000000000000152e-03 1.500000000000000140e-04
1.500000000000000140e-04 1.050000000000000152e-03 2.500000000000000052e-04
1.500000000000000140e-04 1.050000000000000152e-03 3.499999999999999964e-04
1.500000000000000140e-04 1.050000000000000152e-03 4.500000000000000419e-04
1.500000000000000140e-04 1.050000000000000152e-03 5.500000000000000331e-04
1.500000000000000140e-04 1.050000000000000152e-03 6.500000000000000786e-04
1.500000000000000140e-04 1.050000000000000152e-03 7.500000000000000156e-04
1.500000000000000140e-04 1.050000000000000152e-03 8.500000000000000611e-04
1.500000000000000140e-04 1.050000000000000152e-03 9.499999999999999981e-04
1.500000000000000140e-04 1.050000000000000152e-03 1.050000000000000152e-03
2.500000000000000052e-04 5.000000000000000240e-05 5.000000000000000240e-05
2.500000000000000052e-04 5.000000000000000240e-05 1.500000000000000140e-04
2.500000000000000052e-04 5.000000000000000240e-05 2.500000000000000052e-04
2.500000000000000052e-04 5.000000000000000240e-05 3.499999999999999964e-04
2.500000000000000052e-04 5.000000000000000240e-05 4.500000000000000419e-04
2.500000000000000052e-04 5.000000000000000240e-05 5.500000000000000331e-04
2.500000000000000052e-04 5.000000000000000240e-05 6.500000000000000786e-04
2.500000000000000052e-04 5.000000000000000240e-05 7.500000000000000156e-04
2.500000000000000052e-04 5.000000000000000240e-05 8.500000000000000611e-04
2.500000000000000052e-04 5.000000000000000240e-05 9.499999999999999981e-04
2.500000000000000052e-04 5.000000000000000240e-05 1.050000000000000152e-03
2.500000000000000052e-04 1.500000000000000140e-04 5.000000000000000240e-05
2.500000000000000052e-04 1.500000000000000140e-04 1.500000000000000140e-04
2.500000000000000052e-04 1.500000000000000140e-04 2.500000000000000052e-04
2.500000000000000052e-04 1.500000000000000140e-04 3.499999999999999964e-04
2.500000000000000052e-04 1.500000000000000140e-04 4.500000000000000419e-04
2.500000000000000052e-04 1.500000000000000140e-04 5.500000000000000331e-04
2.500000000000000052e-04 1.500000000000000140e-04 6.500000000000000786e-04
2.500000000000000052e-04 1.500000000000000140e-04 7.500000000000000156e-04
2.500000000000000052e-04 1.500000000000000140e-04 8.500000000000000611e-04
2.500000000000000052e-04 1.500000000000000140e-04 9.499999999999999981e-04
2.500000000000000052e-04 1.500000000000000140e-04 1.050000000000000152e-03
2.500000000000000052e-04 2.500000000000000052e-04 5.000000000000000240e-05
2.500000000000000052e-04 2.500000000000000052e-04 1.500000000000000140e-04
2.500000000000000052e-04 2.500000000000000052e-04 2.500000000000000052e-04
2.500000000000000052e-04 2.500000000000000052e-04 3.499999999999999964e-04
2.500000000000000052e-04 2.500000000000000052e-04 4.500000000000000419e-04
2.500000000000000052e-04 2.500000000000000052e-04 5.500000000000000331e-04
2.500000000000000052e-04 2.500000000000000052e-04 6.500000000000000786e-04
2.500000000000000052e-04 2.500000000000000052e-04 7.500000000000000156e-04
2.500000000000000052e-04 2.500000000000000052e-04 8.500000000000000611e-04
2.500000000000000052e-04 2.500000000000000052e-04 9.499999999999999981e-04
2.500000000000000052e-04 2.500000000000000052e-04 1.050000000000000152e-03
2.500000000000000052e-04 3.499999999999999964e-04 5.000000000000000240e-05
2.500000000000000052e-04 3.499999999999999964e-04 1.500000000000000140e-04
2.500000000000000052e-04 3.499999999999999964e-04 2.500000000000000052e-04
2.500000000000000052e-04 3.499999999999999964e-04 3.499999999999999964e-04
2.500000000000000052e-04 3.499999999999999964e-04 4.500000000000000419e-04
2.500000000000000052e-04 3.499999999999999964e-04 5.500000000000000331e-04
2.500000000000000052e-04 3.499999999999999964e-04 6.500000000000000786e-04
2.500000000000000052e-04 3.499999999999999964e-04 7.500000000000000156e-04
2.500000000000000052e-04 3.499999999999999964e-04 8.500000000000000611e-04
2.500000000000000052e-04 3.499999999999999964e-04 9.499999999999999981e-04
2.500000000000000052e-04 3.499999999999999964e-04 1.050000000000000152e-03
2.500000000000000052e-04 4.500000000000000419e-04 5.000000000000000240e-05
2.500000000000000052e-04 4.500000000000000419e-04 1.500000000000000140e-04
2.500000000000000052e-04 4.500000000000000419e-04 2.500000000000000052e-04
2.500000000000000052e-04 4.500000000000000419e-04 3.499999999999999964e-04
2.500000000000000052e-04 4.500000000000000419e-04 4.500000000000000419e-04
2.500000000000000052e-04 4.500000000000000419e-04 5.500000000000000331e-04
2.500000000000000052e-04 4.500000000000000419e-04 6.500000000000000786e-04
2.500000000000000052e-04 4.500000000000000419e-04 7.500000000000000156e-04
2.500000000000000052e-04 4.500000000000000419e-04 8.500000000000000611e-04
2.500000000000000052e-04 4.500000000000000419e-04 9.499999999999999981e-04
2.500000000000000052e-04 4.500000000000000419e-04 1.050000000000000152e-03
2.500000000000000052e-04 5.500000000000000331e-04 5.000000000000000240e-05
2.500000000000000052e-04 5.500000000000000331e-04 1.500000000000000140e-04
2.500000000000000052e-04 5.500000000000000331e-04 2.500000000000000052e-04
2.500000000000000052e-04 5.500000000000000331e-04 3.499999999999999964e-04
2.500000000000000052e-04 5.500000000000000331e-04 4.500000000000000419e-04
2.500000000000000052e-04 5.500000000000000331e-04 5.500000000000000331e-04
2.500000000000000052e-04 5.500000000000000331e-04 6.500000000000000786e-04
2.500000000000000052e-04 5.500000000000000331e-04 7.500000000000000156e-04
2.500000000000000052e-04 5.500000000000000331e-04 8.500000000000000611e-04
2.500000000000000052e-04 5.500000000000000331e-04 9.499999999999999981e-04
2.500000000000000052e-04 5.500000000000000331e-04 1.050000000000000152e-03
2.500000000000000052e-04 6.500000000000000786e-04 5.000000000000000240e-05
2.500000000000000052e-04 6.500000000000000786e-04 1.500000000000000140e-04
2.500000000000000052e-04 6.500000000000000786e-04 2.500000000000000052e-04
2.500000000000000052e-04 6.500000000000000786e-04 3.499999999999999964e-04
2.500000000000000052e-04 6.500000000000000786e-04 4.500000000000000419e-04
2.500000000000000052e-04 6.500000000000000786e-04 5.500000000000000331e-04
2.500000000000000052e-04 6.500000000000000786e-04 6.500000000000000786e-04
2.500000000000000052e-04 6.500000000000000786e-04 7.500000000000000156e-04
2.500000000000000052e-04 6.500000000000000786e-04 8.500000000000000611e-04
2.500000000000000052e-04 6.500000000000000786e-04 9.499999999999999981e-04
2.500000000000000052e-04 6.500000000000000786e-04 1.050000000000000152e-03
2.500000000000000052e-04 7.500000000000000156e-04 5.000000000000000240e-05
2.500000000000000052e-04 7.500000000000000156e-04 1.500000000000000140e-04
2.500000000000000052e-04 7.500000000000000156e-04 2.500000000000000052e-04
2.500000000000000052e-04 7.500000000000000156e-04 3.499999999999999964e-04
2.500000000000000052e-04 7.500000000000000156e-04 4.500000000000000419e-04
2.500000000000000052e-04 7.500000000000000156e-04 5.500000000000000331e-04
2.500000000000000052e-04 7.500000000000000156e-04 6.500000000000000786e-04
2.500000000000000052e-04 7.500000000000000156e-04 7.500000000000000156e-04
2.500000000000000052e-04 7.500000000000000156e-04 8.500000000000000611e-04
2.500000000000000052e-04 7.500000000000000156e-04 9.499999999999999981e-04
2.500000000000000052e-04 7.500000000000000156e-04 1.050000000000000152e-03
2.500000000000000052e-04 8.500000000000000611e-04 5.000000000000000240e-05
2.500000000000000052e-04 8.500000000000000611e-04 1.500000000000000140e-04
2.500000000000000052e-04 8.500000000000000611e-04 2.500000000000000052e-04
2.500000000000000052e-04 8.500000000000000611e-04 3.499999999999999964e-04
2.500000000000000052e-04 8.500000000000000611e-04 4.500000000000000419e-04
2.500000000000000052e-04 8.500000000000000611e-04 5.500000000000000331e-04
2.500000000000000052e-04 8.500000000000000611e-04 6.500000000000000786e-04
2.500000000000000052e-04 8.500000000000000611e-04 7.500000000000000156e-04
2.500000000000000052e-04 8.500000000000000611e-04 8.500000000000000611e-04
2.500000000000000052e-04 8.500000000000000611e-04 9.499999999999999981e-04
2.500000000000000052e-04 8.500000000000000611e-04 1.050000000000000152e-03
2.500000000000000052e-04 9.499999999999999981e-04 5.000000000000000240e-05
2.500000000000000052e-04 9.499999999999999981e-04 1.500000000000000140e-04
2.500000000000000052e-04 9.499999999999999981e-04 2.500000000000000052e-04
2.500000000000000052e-04 9.499999999999999981e-04 3.499999999999999964e-04
2.500000000000000052e-04 9.499999999999999981e-04 4.500000000000000419e-04
2.500000000000000052e-04 9.499999999999999981e-04 5.500000000000000331e-04
2.500000000000000052e-04 9.499999999999999981e-04 6.500000000000000786e-04
2.500000000000000052e-04 9.499999999999999981e-04 7.500000000000000156e-04
2.500000000000000052e-04 9.499999999999999981e-04 8.500000000000000611e-04
2.500000000000000052e-04 9.499999999999999981e-04 9.499999999999999981e-04
2.500000000000000052e-04 9.499999999999999981e-04 1.050000000000000152e-03
2.500000000000000052e-04 1.050000000000000152e-03 5.000000000000000240e-05
2.500000000000000052e-04 1.050000000000000152e-03 1.500000000000000140e-04
2.500000000000000052e-04 1.050000000000000152e-03 2.500000000000000052e-04
2.500000000000000052e-04 1.050000000000000152e-03 3.499999999999999964e-04
2.500000000000000052e-04 1.050000000000000152e-03 4.500000000000000419e-04
2.500000000000000052e-04 1.050000000000000152e-03 5.500000000000000331e-04
2.500000000000000052e-04 1.050000000000000152e-03 6.500000000000000786e-04
2.500000000000000052e-04 1.050000000000000152e-03 7.500000000000000156e-04
2.500000000000000052e-04 1.050000000000000152e-03 8.500000000000000611e-04
2.500000000000000052e-04 1.050000000000000152e-03 9.499999999999999981e-04
2.500000000000000052e-04 1.050000000000000152e-03 1.050000000000000152e-03
3.499999999999999964e-04 5.000000000000000240e-05 5.000000000000000240e-05
3.499999999999999964e-04 5.000000000000000240e-05 1.500000000000000140e-04
3.499999999999999964e-04 5.000000000000000240e-05 2.500000000000000052e-04
3.499999999999999964e-04 5.000000000000000240e-05 3.499999999999999964e-04
3.499999999999999964e-04 5.000000000000000240e-05 4.500000000000000419e-04
3.499999999999999964e-04 5.000000000000000240e-05 5.500000000000000331e-04
3.499999999999999964e-04 5.000000000000000240e-05 6.500000000000000786e-04
3.499999999999999964e-04 5.000000000000000240e-05 7.500000000000000156e-04
3.499999999999999964e-04 5.000000000000000240e-05 8.500000000000000611e-04
3.499999999999999964e-04 5.000000000000000240e-05 9.499999999999999981e-04
3.499999999999999964e-04 5.000000000000000240e-05 1.050000000000000152e-03
3.499999999999999964e-04 1.500000000000000140e-04 5.000000000000000240e-05
3.499999999999999964e-04 1.500000000000000140e-04 1.500000000000000140e-04
3.499999999999999964e-04 1.500000000000000140e-04 2.500000000000000052e-04
3.499999999999999964e-04 1.500000000000000140e-04 3.499999999999999964e-04
3.499999999999999964e-04 1.500000000000000140e-04 4.500000000000000419e-04
3.499999999999999964e-04 1.500000000000000140e-04 5.500000000000000331e-04
3.499999999999999964e-04 1.500000000000000140e-04 6.500000000000000786e-04
3.499999999999999964e-04 1.500000000000000140e-04 7.500000000000000156e-04
3.499999999999999964e-04 1.500000000000000140e-04 8.500000000000000611e-04
3.499999999999999964e-04 1.500000000000000140e-04 9.499999999999999981e-04
3.499999999999999964e-04 1.500000000000000140e-04 1.050000000000000152e-03
3.499999999999999964e-04 2.500000000000000052e-04 5.000000000000000240e-05
3.499999999999999964e-04 2.500000000000000052e-04 1.500000000000000140e-04
3.499999999999999964e-04 2.500000000000000052e-04 2.500000000000000052e-04
